episode,reward,step_reward_sum,value_loss,mean_advantage,loss,selected_count,best_reward
264,22.186643438465047,22.186643438465047,43.7095947265625,-4.832066535949707,-271.11309814453125,10,43.49688153946998
265,37.716806519962645,37.716806519962645,89.06925964355469,5.372431755065918,295.3094482421875,10,43.49688153946998
266,20.773032507701565,20.773032507701565,74.9295654296875,-6.89657735824585,-341.83111572265625,10,43.49688153946998
267,39.91762855753401,39.91762855753401,118.7620849609375,4.608746528625488,317.6999206542969,10,43.49688153946998
268,38.47404644222412,38.47404644222412,66.09427642822266,7.251138210296631,390.2308044433594,10,43.49688153946998
269,38.37859203186361,38.37859203186361,133.98849487304688,-1.3317829370498657,-2.8774220943450928,10,43.49688153946998
270,36.415939110137195,36.415939110137195,58.958648681640625,4.91898250579834,244.41278076171875,10,43.49688153946998
271,38.646622208178634,38.646622208178634,108.287353515625,3.377824306488037,194.39215087890625,10,43.49688153946998
272,38.94910152420046,38.94910152420046,94.98848724365234,2.405665636062622,221.5574493408203,10,43.49688153946998
273,39.052935734346626,39.052935734346626,101.62519073486328,6.845536708831787,383.09185791015625,10,43.49688153946998
274,38.60715590485627,38.60715590485627,95.1792984008789,5.58413028717041,381.9629211425781,10,43.49688153946998
275,38.369380319082126,38.369380319082126,113.55992126464844,4.78916072845459,358.8885498046875,10,43.49688153946998
276,37.4640306932102,37.4640306932102,110.21495056152344,1.2000339031219482,137.216552734375,10,43.49688153946998
277,36.35309106214038,36.35309106214038,39.25708770751953,4.962133884429932,275.2591857910156,10,43.49688153946998
278,38.55218055727414,38.55218055727414,83.78788757324219,5.205489158630371,278.6050720214844,10,43.49688153946998
279,39.41902709349575,39.41902709349575,91.90184020996094,3.308048963546753,249.13677978515625,10,43.49688153946998
280,22.350202811528245,22.350202811528245,73.02119445800781,-6.844061374664307,-352.0253601074219,10,43.49688153946998
281,38.53711641885258,38.53711641885258,80.50081634521484,6.925968170166016,402.0032043457031,10,43.49688153946998
282,39.60060051432285,39.60060051432285,68.77037811279297,5.429655075073242,320.93212890625,10,43.49688153946998
283,38.07616968195727,38.07616968195727,99.34760284423828,3.2072837352752686,265.3682556152344,10,43.49688153946998
284,24.171449921323667,24.171449921323667,68.21528625488281,-6.502625465393066,-327.0708312988281,10,43.49688153946998
285,38.79147548495685,38.79147548495685,66.85606384277344,2.8543190956115723,177.93893432617188,10,43.49688153946998
286,21.464669718722508,21.464669718722508,79.71815490722656,-7.593195915222168,-378.6097412109375,10,43.49688153946998
287,39.338615088198964,39.338615088198964,58.036537170410156,6.667689323425293,399.232177734375,10,43.49688153946998
288,39.6575505996395,39.6575505996395,107.99085998535156,1.9500776529312134,181.5583953857422,10,43.49688153946998
289,22.52776231461665,22.52776231461665,68.45594787597656,-6.962430000305176,-303.1395568847656,10,43.49688153946998
290,36.955386328204256,36.955386328204256,61.3870849609375,2.7674882411956787,189.579833984375,10,43.49688153946998
291,38.61847525406767,38.61847525406767,68.30493927001953,3.742676258087158,246.29454040527344,10,43.49688153946998
292,22.122270530992488,22.122270530992488,45.06673812866211,-5.563178062438965,-321.9735412597656,10,43.49688153946998
293,38.91567774380408,38.91567774380408,53.30275344848633,6.491242408752441,383.8097839355469,10,43.49688153946998
294,38.9062908690832,38.9062908690832,56.86322784423828,6.735843658447266,386.93328857421875,10,43.49688153946998
295,21.89505726558123,21.89505726558123,57.394737243652344,-6.468129634857178,-305.2522277832031,10,43.49688153946998
296,39.54870117079624,39.54870117079624,52.4326286315918,6.302534580230713,368.26373291015625,10,43.49688153946998
297,37.36381388299224,37.36381388299224,92.02647399902344,3.906278133392334,335.7468566894531,10,43.49688153946998
298,37.52896774518978,37.52896774518978,44.1382942199707,5.813831329345703,349.61651611328125,10,43.49688153946998
299,42.53483858835522,42.53483858835522,98.63977813720703,5.27011775970459,365.2901611328125,10,43.49688153946998
300,22.69292947717537,22.69292947717537,71.88960266113281,-7.194639682769775,-381.8777160644531,10,43.49688153946998
deterministic_policy,43.59145706585426,,,,,10,43.59145706585426
